,,,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017
1000000US484230014012111,484230014012111,"Block 2111, Block Group 2, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014012112,484230014012112,"Block 2112, Block Group 2, Census Tract 14.01, Smith County, Texas",12,11,8,0,2,0,0,0,1,1,1,0,0,0,0,0,0
1000000US484230014012113,484230014012113,"Block 2113, Block Group 2, Census Tract 14.01, Smith County, Texas",15,15,11,3,0,0,1,0,0,0,0,0,0,0,0,0,0
1000000US484230014012114,484230014012114,"Block 2114, Block Group 2, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014012115,484230014012115,"Block 2115, Block Group 2, Census Tract 14.01, Smith County, Texas",3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230014012116,484230014012116,"Block 2116, Block Group 2, Census Tract 14.01, Smith County, Texas",48,46,39,6,0,1,0,0,0,2,2,0,0,0,0,0,0
1000000US484230014012117,484230014012117,"Block 2117, Block Group 2, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014012118,484230014012118,"Block 2118, Block Group 2, Census Tract 14.01, Smith County, Texas",75,71,68,2,0,1,0,0,0,4,4,0,0,0,0,0,0
1000000US484230014012119,484230014012119,"Block 2119, Block Group 2, Census Tract 14.01, Smith County, Texas",6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014012120,484230014012120,"Block 2120, Block Group 2, Census Tract 14.01, Smith County, Texas",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014012121,484230014012121,"Block 2121, Block Group 2, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014012122,484230014012122,"Block 2122, Block Group 2, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014012123,484230014012123,"Block 2123, Block Group 2, Census Tract 14.01, Smith County, Texas",16,16,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014012124,484230014012124,"Block 2124, Block Group 2, Census Tract 14.01, Smith County, Texas",23,23,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230014012125,484230014012125,"Block 2125, Block Group 2, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014012126,484230014012126,"Block 2126, Block Group 2, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014012127,484230014012127,"Block 2127, Block Group 2, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014012128,484230014012128,"Block 2128, Block Group 2, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013000,484230014013000,"Block 3000, Block Group 3, Census Tract 14.01, Smith County, Texas",58,54,47,2,0,0,0,0,5,4,4,0,0,0,0,0,0
1000000US484230014013001,484230014013001,"Block 3001, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013002,484230014013002,"Block 3002, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013003,484230014013003,"Block 3003, Block Group 3, Census Tract 14.01, Smith County, Texas",78,75,72,0,0,1,0,1,1,3,3,0,0,0,0,0,0
1000000US484230014013004,484230014013004,"Block 3004, Block Group 3, Census Tract 14.01, Smith County, Texas",80,79,63,15,0,0,0,0,1,1,0,0,0,0,0,0,1
1000000US484230014013005,484230014013005,"Block 3005, Block Group 3, Census Tract 14.01, Smith County, Texas",52,43,41,0,0,0,0,0,2,9,5,0,0,0,0,0,4
1000000US484230014013006,484230014013006,"Block 3006, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013007,484230014013007,"Block 3007, Block Group 3, Census Tract 14.01, Smith County, Texas",12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013008,484230014013008,"Block 3008, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013009,484230014013009,"Block 3009, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013010,484230014013010,"Block 3010, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013011,484230014013011,"Block 3011, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013012,484230014013012,"Block 3012, Block Group 3, Census Tract 14.01, Smith County, Texas",36,34,33,0,0,0,0,1,0,2,2,0,0,0,0,0,0
1000000US484230014013013,484230014013013,"Block 3013, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013014,484230014013014,"Block 3014, Block Group 3, Census Tract 14.01, Smith County, Texas",16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013015,484230014013015,"Block 3015, Block Group 3, Census Tract 14.01, Smith County, Texas",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013016,484230014013016,"Block 3016, Block Group 3, Census Tract 14.01, Smith County, Texas",52,45,34,11,0,0,0,0,0,7,7,0,0,0,0,0,0
1000000US484230014013017,484230014013017,"Block 3017, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013018,484230014013018,"Block 3018, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013019,484230014013019,"Block 3019, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013020,484230014013020,"Block 3020, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013021,484230014013021,"Block 3021, Block Group 3, Census Tract 14.01, Smith County, Texas",34,34,16,15,0,0,0,0,3,0,0,0,0,0,0,0,0
1000000US484230014013022,484230014013022,"Block 3022, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013023,484230014013023,"Block 3023, Block Group 3, Census Tract 14.01, Smith County, Texas",171,166,160,5,0,0,0,0,1,5,4,0,0,0,0,0,1
1000000US484230014013024,484230014013024,"Block 3024, Block Group 3, Census Tract 14.01, Smith County, Texas",60,56,46,9,0,1,0,0,0,4,4,0,0,0,0,0,0
1000000US484230014013025,484230014013025,"Block 3025, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013026,484230014013026,"Block 3026, Block Group 3, Census Tract 14.01, Smith County, Texas",2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013027,484230014013027,"Block 3027, Block Group 3, Census Tract 14.01, Smith County, Texas",61,61,55,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013028,484230014013028,"Block 3028, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013029,484230014013029,"Block 3029, Block Group 3, Census Tract 14.01, Smith County, Texas",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013030,484230014013030,"Block 3030, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013031,484230014013031,"Block 3031, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013032,484230014013032,"Block 3032, Block Group 3, Census Tract 14.01, Smith County, Texas",80,76,72,0,0,0,0,0,4,4,4,0,0,0,0,0,0
1000000US484230014013033,484230014013033,"Block 3033, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013034,484230014013034,"Block 3034, Block Group 3, Census Tract 14.01, Smith County, Texas",4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013035,484230014013035,"Block 3035, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013036,484230014013036,"Block 3036, Block Group 3, Census Tract 14.01, Smith County, Texas",43,41,41,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1000000US484230014013037,484230014013037,"Block 3037, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013038,484230014013038,"Block 3038, Block Group 3, Census Tract 14.01, Smith County, Texas",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013039,484230014013039,"Block 3039, Block Group 3, Census Tract 14.01, Smith County, Texas",54,54,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013040,484230014013040,"Block 3040, Block Group 3, Census Tract 14.01, Smith County, Texas",9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013041,484230014013041,"Block 3041, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013042,484230014013042,"Block 3042, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013043,484230014013043,"Block 3043, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013044,484230014013044,"Block 3044, Block Group 3, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013045,484230014013045,"Block 3045, Block Group 3, Census Tract 14.01, Smith County, Texas",15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013046,484230014013046,"Block 3046, Block Group 3, Census Tract 14.01, Smith County, Texas",29,28,28,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1000000US484230014013047,484230014013047,"Block 3047, Block Group 3, Census Tract 14.01, Smith County, Texas",8,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0
1000000US484230014013048,484230014013048,"Block 3048, Block Group 3, Census Tract 14.01, Smith County, Texas",31,31,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013049,484230014013049,"Block 3049, Block Group 3, Census Tract 14.01, Smith County, Texas",71,56,19,37,0,0,0,0,0,15,0,5,0,0,0,10,0
1000000US484230014013050,484230014013050,"Block 3050, Block Group 3, Census Tract 14.01, Smith County, Texas",5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014013051,484230014013051,"Block 3051, Block Group 3, Census Tract 14.01, Smith County, Texas",147,136,97,36,0,0,0,2,1,11,6,0,0,0,0,4,1
1000000US484230014014000,484230014014000,"Block 4000, Block Group 4, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014001,484230014014001,"Block 4001, Block Group 4, Census Tract 14.01, Smith County, Texas",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014002,484230014014002,"Block 4002, Block Group 4, Census Tract 14.01, Smith County, Texas",106,89,88,0,0,0,0,0,1,17,10,0,0,0,0,4,3
1000000US484230014014003,484230014014003,"Block 4003, Block Group 4, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014004,484230014014004,"Block 4004, Block Group 4, Census Tract 14.01, Smith County, Texas",16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014005,484230014014005,"Block 4005, Block Group 4, Census Tract 14.01, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014006,484230014014006,"Block 4006, Block Group 4, Census Tract 14.01, Smith County, Texas",477,439,403,19,0,5,0,0,12,38,28,0,0,0,0,7,3
1000000US484230014014007,484230014014007,"Block 4007, Block Group 4, Census Tract 14.01, Smith County, Texas",47,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014008,484230014014008,"Block 4008, Block Group 4, Census Tract 14.01, Smith County, Texas",60,55,55,0,0,0,0,0,0,5,4,0,1,0,0,0,0
1000000US484230014014009,484230014014009,"Block 4009, Block Group 4, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014010,484230014014010,"Block 4010, Block Group 4, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014011,484230014014011,"Block 4011, Block Group 4, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014012,484230014014012,"Block 4012, Block Group 4, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014013,484230014014013,"Block 4013, Block Group 4, Census Tract 14.01, Smith County, Texas",24,24,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014014,484230014014014,"Block 4014, Block Group 4, Census Tract 14.01, Smith County, Texas",58,58,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014015,484230014014015,"Block 4015, Block Group 4, Census Tract 14.01, Smith County, Texas",62,59,59,0,0,0,0,0,0,3,3,0,0,0,0,0,0
1000000US484230014014016,484230014014016,"Block 4016, Block Group 4, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014017,484230014014017,"Block 4017, Block Group 4, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014018,484230014014018,"Block 4018, Block Group 4, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014019,484230014014019,"Block 4019, Block Group 4, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014020,484230014014020,"Block 4020, Block Group 4, Census Tract 14.01, Smith County, Texas",8,8,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014021,484230014014021,"Block 4021, Block Group 4, Census Tract 14.01, Smith County, Texas",26,23,23,0,0,0,0,0,0,3,3,0,0,0,0,0,0
1000000US484230014014022,484230014014022,"Block 4022, Block Group 4, Census Tract 14.01, Smith County, Texas",95,94,94,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1000000US484230014014023,484230014014023,"Block 4023, Block Group 4, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014024,484230014014024,"Block 4024, Block Group 4, Census Tract 14.01, Smith County, Texas",46,46,43,0,2,1,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014025,484230014014025,"Block 4025, Block Group 4, Census Tract 14.01, Smith County, Texas",45,43,43,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1000000US484230014014026,484230014014026,"Block 4026, Block Group 4, Census Tract 14.01, Smith County, Texas",93,93,89,0,1,1,0,0,2,0,0,0,0,0,0,0,0
1000000US484230014014027,484230014014027,"Block 4027, Block Group 4, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014028,484230014014028,"Block 4028, Block Group 4, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014029,484230014014029,"Block 4029, Block Group 4, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014030,484230014014030,"Block 4030, Block Group 4, Census Tract 14.01, Smith County, Texas",71,68,66,0,0,0,0,0,2,3,3,0,0,0,0,0,0
1000000US484230014014031,484230014014031,"Block 4031, Block Group 4, Census Tract 14.01, Smith County, Texas",59,58,58,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1000000US484230014014032,484230014014032,"Block 4032, Block Group 4, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014033,484230014014033,"Block 4033, Block Group 4, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014034,484230014014034,"Block 4034, Block Group 4, Census Tract 14.01, Smith County, Texas",39,39,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014035,484230014014035,"Block 4035, Block Group 4, Census Tract 14.01, Smith County, Texas",132,127,122,0,0,0,1,0,4,5,3,0,0,0,0,0,2
1000000US484230014014036,484230014014036,"Block 4036, Block Group 4, Census Tract 14.01, Smith County, Texas",60,58,58,0,0,0,0,0,0,2,1,0,0,0,0,1,0
1000000US484230014014037,484230014014037,"Block 4037, Block Group 4, Census Tract 14.01, Smith County, Texas",46,45,45,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1000000US484230014014038,484230014014038,"Block 4038, Block Group 4, Census Tract 14.01, Smith County, Texas",21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014039,484230014014039,"Block 4039, Block Group 4, Census Tract 14.01, Smith County, Texas",38,36,36,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1000000US484230014014040,484230014014040,"Block 4040, Block Group 4, Census Tract 14.01, Smith County, Texas",27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014041,484230014014041,"Block 4041, Block Group 4, Census Tract 14.01, Smith County, Texas",34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014042,484230014014042,"Block 4042, Block Group 4, Census Tract 14.01, Smith County, Texas",23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014043,484230014014043,"Block 4043, Block Group 4, Census Tract 14.01, Smith County, Texas",37,37,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014044,484230014014044,"Block 4044, Block Group 4, Census Tract 14.01, Smith County, Texas",15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014045,484230014014045,"Block 4045, Block Group 4, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014046,484230014014046,"Block 4046, Block Group 4, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014047,484230014014047,"Block 4047, Block Group 4, Census Tract 14.01, Smith County, Texas",4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014048,484230014014048,"Block 4048, Block Group 4, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014049,484230014014049,"Block 4049, Block Group 4, Census Tract 14.01, Smith County, Texas",42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014050,484230014014050,"Block 4050, Block Group 4, Census Tract 14.01, Smith County, Texas",36,36,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230014014051,484230014014051,"Block 4051, Block Group 4, Census Tract 14.01, Smith County, Texas",32,25,25,0,0,0,0,0,0,7,7,0,0,0,0,0,0
1000000US484230014014052,484230014014052,"Block 4052, Block Group 4, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014014053,484230014014053,"Block 4053, Block Group 4, Census Tract 14.01, Smith County, Texas",40,39,37,0,0,0,0,0,2,1,1,0,0,0,0,0,0
1000000US484230014014054,484230014014054,"Block 4054, Block Group 4, Census Tract 14.01, Smith County, Texas",36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014015000,484230014015000,"Block 5000, Block Group 5, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014015001,484230014015001,"Block 5001, Block Group 5, Census Tract 14.01, Smith County, Texas",17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014015002,484230014015002,"Block 5002, Block Group 5, Census Tract 14.01, Smith County, Texas",112,112,110,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014015003,484230014015003,"Block 5003, Block Group 5, Census Tract 14.01, Smith County, Texas",16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014015004,484230014015004,"Block 5004, Block Group 5, Census Tract 14.01, Smith County, Texas",32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014015005,484230014015005,"Block 5005, Block Group 5, Census Tract 14.01, Smith County, Texas",53,51,50,0,0,1,0,0,0,2,2,0,0,0,0,0,0
1000000US484230014015006,484230014015006,"Block 5006, Block Group 5, Census Tract 14.01, Smith County, Texas",42,41,41,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1000000US484230014015007,484230014015007,"Block 5007, Block Group 5, Census Tract 14.01, Smith County, Texas",380,372,361,1,1,4,1,0,4,8,8,0,0,0,0,0,0
1000000US484230014015008,484230014015008,"Block 5008, Block Group 5, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014015009,484230014015009,"Block 5009, Block Group 5, Census Tract 14.01, Smith County, Texas",26,24,24,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1000000US484230014015010,484230014015010,"Block 5010, Block Group 5, Census Tract 14.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014015011,484230014015011,"Block 5011, Block Group 5, Census Tract 14.01, Smith County, Texas",109,104,104,0,0,0,0,0,0,5,2,0,0,0,0,1,2
1000000US484230014015012,484230014015012,"Block 5012, Block Group 5, Census Tract 14.01, Smith County, Texas",115,114,111,0,2,1,0,0,0,1,1,0,0,0,0,0,0
1000000US484230014015013,484230014015013,"Block 5013, Block Group 5, Census Tract 14.01, Smith County, Texas",32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230014015014,484230014015014,"Block 5014, Block Group 5, Census Tract 14.01, Smith County, Texas",10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
